DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025628,2-Methyl-3-nitroaniline,603-83-8,C7H8N2O2,152.058578,1,234,0.0,Inactive,1.7142034687906358e-9,8.111823174344171E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025591,N-Methyldiethanolamine,105-59-9,C5H13NO2,119.094629,0,234,0.0,Inactive,4.363359047618057,0.20647955557704809,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025593,"N'-Methyl-N,N-diphenylurea",13114-72-2,C14H14N2O,226.110613,3,234,1.0,Inactive,1.1824521043892355,0.05595509843241447,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025670,4-Methylumbelliferone,90-33-5,C10H8O3,176.047344,42,316,13.0,Active,322.90182612669923,15.280114431576395,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025703,alpha-Naphylisothiocyanate,551-06-4,C11H7NS,185.029920,80,234,34.0,Inactive,1.0132403103582902e-9,4.794778671485651E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025751,2-Nitroethanol,625-48-9,C2H5NO3,91.026943,2,234,1.0,Inactive,1.2488421332978355e-8,5.909675684608051E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025595,"N,N'-Methylenebisacrylamide",110-26-9,C7H10N2O2,154.074228,24,580,4.0,Inactive,3.7512629878954735,0.17751441175030416,25.2570621520505,1.402382832943194
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025759,4-Nitrohippuric acid,2645-07-0,C9H8N2O5,224.043321,1,234,0.0,Inactive,2.870613483448967,0.13584098622816523,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025830,Pentabromoethane,75-95-6,C2HBr5,419.599515,41,234,18.0,Inactive,2.401740302822815e-9,1.1365332646852784E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025886,"Ethyl 2,3-epoxy-3-phenylpropionate",121-39-1,C11H12O3,192.078644,16,353,5.0,Inactive,1.4811771939873037,0.07009113974068,0.00010000014974547073,-3.999999349664171
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025888,Phenylglyoxal,1074-12-0,C8H6O2,134.036779,12,234,5.0,Inactive,3.055540650873348e-9,1.4459196888331776E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025963,S-(Propyl) chlorothioformate,13889-92-4,C4H7ClOS,137.990614,1,234,0.0,Inactive,6.200940258772652e-9,2.9343617493273925E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025967,1-tert-Butoxy-2-propanol,57018-52-7,C7H16O2,132.115030,0,234,0.0,Inactive,0.4887077256794549,0.023126255003114906,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025969,"1,3-Propylene oxide",503-30-0,C3H6O,58.041865,0,234,0.0,Inactive,1.0042511344749632,0.047522407776030354,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026018,Silybin,22888-70-6,C25H22O10,482.121297,53,234,23.0,Inactive,1.3797200011566358e-9,6.529005968809823E-11,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026060,Sulfacetamide,144-80-9,C8H10N2O3S,214.041213,0,326,0.0,Inactive,1.8624012485838422,0.08813113427455724,0.00023500718350024638,-3.6289188623800244
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026064,Sulfamethoxazole,723-46-6,C10H11N3O3S,253.052112,1,234,0.0,Inactive,5.784596844417134,0.27373428878828204,7.35694307887689,0.8666973958922609
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026068,Sulfathiazole,72-14-0,C9H9N3O2S2,255.013619,1,339,0.0,Inactive,2.0246829756857547,0.09581050663988448,0.0004962281087328281,-3.3043186388509733
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026193,"1,2,3-Trichlorobenzene",87-61-6,C6H3Cl3,179.930033,4,622,1.0,Inactive,2.085195540194542,0.09867403615699416,0.00747453225353144,-2.126415979734797
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026224,Triethylene glycol dimethyl ether,112-49-2,C8H18O4,178.120509,3,588,1.0,Inactive,7.339353715070269e-11,3.473073099812247E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026195,"1,3,5-Trichlorobenzene",108-70-3,C6H3Cl3,179.930033,0,234,0.0,Inactive,1.709939146891287,0.08091643874841059,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026228,Triethyl phosphate,78-40-0,C6H15O4P,182.070796,6,345,2.0,Inactive,0.8816659488509255,0.04172152493055409,0.002780710603631004,-2.555844207031567
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026220,"2,4,5-Triethoxyacetophenone",63213-29-6,C14H20O4,252.136159,30,234,13.0,Inactive,4.6273214719321934e-11,2.189705844991754E-12,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8025599,Methylene bis(thiocyanate),6317-18-6,C3H2N2S2,129.965940,297,693,43.0,Inactive,13.84402350253722,0.6551163424798937,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026303,p-Xylenol blue,125-31-5,C23H22O5S,410.118795,58,442,13.0,Inactive,8.381733354268068e-10,3.9663400583533245E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026141,Thioglycolic acid,68-11-1,C2H4O2S,91.993201,0,348,0.0,Inactive,1.1435341172426479,0.054113451068013546,0.00010000001703214252,-3.9999999260303514
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026305,"2,4-Dimethylaniline",95-68-1,C8H11N,121.089149,1,234,0.0,Inactive,4.2384687976105776e-10,2.0056959422937307E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026145,Thiophene,110-02-1,C4H4S,84.003371,0,234,0.0,Inactive,2.2584651826233304,0.10687337028770719,0.0000900002084703387,-4.045756484589421
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026307,"2,6-Dimethylaniline",87-62-7,C8H11N,121.089149,5,592,1.0,Inactive,5.904705244406063e-10,2.7941796706919788E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026563,Oleic acid diethanolamide,93-83-4,C22H43NO3,369.324294,65,234,28.0,Inactive,3.5025521975323356e-10,1.6574510904086273E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026513,"1,2,3,6-Tetrahydrophthalimide",85-40-5,C8H9NO2,151.063329,1,349,0.0,Inactive,5.512713318298079,0.2608684235158771,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026694,2-Ethylhexyl acetate,103-09-3,C10H20O2,172.146330,2,353,1.0,Inactive,1.70240320722076,0.08055982874748131,0.0006744397616313587,-3.1710568337746916
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026309,"3,5-Dimethylaniline",108-69-0,C8H11N,121.089149,1,234,0.0,Inactive,1.3349359527785811,0.06317082303919362,0.003942105926497876,-2.4042717101744238
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026640,"1,3-Diisopropylbenzene",99-62-7,C12H18,162.140851,3,577,1.0,Inactive,1.7409147849646538,0.08238224431547611,0.016065727344517895,-1.7940996078304843
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026432,"2,2-Dimethylpropanoic acid",75-98-9,C5H10O2,102.068080,2,234,1.0,Inactive,4.903273785927421,0.23202898985440215,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026698,"4,4'-Dithiodimorpholine",103-34-4,C8H16N2O2S2,236.065320,66,356,19.0,Inactive,6.534613607154571e-10,3.092260111414773E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026436,2-Methyl-2-nitro-1-propanol,76-39-1,C4H9NO3,119.058243,1,320,0.0,Inactive,4.799094521640298,0.22709909800832734,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026488,Camphene,79-92-5,C10H16,136.125201,2,352,1.0,Inactive,0.05809207855714816,0.002748989123316554,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026515,Hexahydrophthalic anhydride,85-42-7,C8H10O3,154.062994,0,234,0.0,Inactive,1.575971608496157,0.07457692886904875,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026725,12-Hydroxyoctadecanoic acid,106-14-9,C18H36O3,300.266445,30,321,9.0,Inactive,1.0215143889981122,0.04833932636623877,0.00010000001366949733,-3.9999999406341313
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026519,Butyl 2-ethylhexyl phthalate,85-69-8,C20H30O4,334.214409,4,234,2.0,Inactive,5.335349620828916e-10,2.5247535362883064E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026802,"2,6-Dimethyl-4-heptanol",108-82-7,C9H20O,144.151415,0,234,0.0,Inactive,6.395814039292468e-10,3.0265784364169326E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026931,Erucic acid,112-86-7,C22H42O2,338.318481,0,234,0.0,Inactive,4.427646739886261e-9,2.0952172881646075E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026729,Butanoic anhydride,106-31-0,C8H14O3,158.094294,0,234,0.0,Inactive,4.209805447349021,0.19921320898608527,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026981,4-(Acetylamino)benzenesulfonyl chloride,121-60-8,C8H8ClNO3S,232.991342,1,234,0.0,Inactive,9.512725911135825e-10,4.501539747295919E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026933,(Z)-9-Octadecenylamine,112-90-3,C18H37N,267.292600,25,234,11.0,Inactive,5.828876699749565e-9,2.7582966639766017E-10,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027032,2-Amino-2-methylpropan-1-ol,124-68-5,C4H11NO,89.084064,2,345,1.0,Inactive,4.0202591960166965,0.1902436455581664,35.00000000000001,1.5440680443502757
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026773,"1,3-Butanediol",107-88-0,C4H10O2,90.068080,9,572,2.0,Inactive,5.654653007165599e-10,2.6758518543170173E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027034,"2-(Hydroxymethyl)-2-nitro-1,3-propanediol",126-11-4,C4H9NO5,151.048072,20,577,3.0,Inactive,1.3571556092353596,0.06422228470902223,0.617619009186372,-0.20927934567474962
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027036,"2,2-Dimethylpropane-1,3-diol",126-30-7,C5H12O2,104.083730,4,465,1.0,Inactive,2.897710110760949,0.13712323220058162,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026935,1-Octadecanol,112-92-5,C18H38O,270.292266,0,234,0.0,Inactive,1.0478719522306736,0.049586598910845006,0.21475256967580425,-0.6680616308059393
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026727,"(2E)-3,7-Dimethyl-2,6-octadien-1-ol",106-24-1,C10H18O,154.135765,12,578,2.0,Inactive,1.9110989677443007,0.09043557067324334,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026775,3-Mercaptopropanoic acid,107-96-0,C3H6O2S,106.008851,0,234,0.0,Inactive,2.0690137112290996,0.0979082919638748,39.999999999999986,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027167,Neophyl chloride,515-40-2,C10H13Cl,168.070578,2,234,1.0,Inactive,1.8790144354617506,0.088917290858472,0.00010002278303741639,-3.9999010657953713
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027086,Methyl 12-hydroxyoctadecanoate,141-23-1,C19H38O3,314.282095,15,425,4.0,Inactive,1.6988599896930032,0.08039215930463695,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027113,"2,2,4-Trimethyl-1,3-pentanediol",144-19-4,C8H18O2,146.130680,5,234,2.0,Inactive,0.36208338066069146,0.017134234131263498,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027294,sec-Butylurea,689-11-2,C5H12N2O,116.094963,2,322,1.0,Inactive,1.3771203339668705,0.06516704021614257,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027169,D-Gluconic acid,526-95-4,C6H12O7,196.058303,0,234,0.0,Inactive,2.120600878355012,0.10034946061981018,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027240,"3,4-Dinitrotoluene",610-39-9,C7H6N2O4,182.032757,123,445,28.0,Inactive,1.2858292301591183e-8,6.084703209014321E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027454,"N,N-Dimethylacetoacetamide",2044-64-6,C6H11NO2,129.078979,1,356,0.0,Inactive,2.11142871011224,0.09991542225583935,0.00036953657089986434,-3.432342575526038
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027537,1-Methyl-3-phenoxybenzene,3586-14-9,C13H12O,184.088815,5,234,2.0,Inactive,1.0071897619547751e-9,4.7661467268823935E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027329,1-Decene,872-05-9,C10H20,140.156501,0,234,0.0,Inactive,0.7168770837187595,0.03392351168772682,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027323,4-Nitro-N-phenylaniline,836-30-6,C12H10N2O2,214.074228,106,463,23.0,Inactive,1.3290503034351743e-9,6.289230682096665E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027244,"1,2-Dichlorobutane",616-21-7,C4H8Cl2,126.000306,0,234,0.0,Inactive,2.626225710496997,0.1242762540580877,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027400,"1,1,1-Trimethoxyethane",1445-45-0,C5H12O3,120.078644,0,234,0.0,Inactive,1.8224477166316408,0.08624048364709459,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027581,"1,5,9-Cyclododecatriene",4904-61-4,C12H18,162.140851,8,575,1.0,Inactive,2.044281221820764,0.09673791992581506,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027402,Dimethyl isophthalate,1459-93-4,C10H10O4,194.057909,20,356,6.0,Inactive,0.10402760628627496,0.004922715201596764,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027246,2-Pyrrolidinone,616-45-5,C4H7NO,85.052764,3,355,1.0,Inactive,1.305683653531256,0.06178656800029377,0.0009271346381709836,-3.0328571931814796
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027292,Dibutyltin dichloride,683-18-1,C8H18Cl2Sn,303.980758,195,379,51.0,Inactive,2.1890711248868684e-8,1.0358955750843693E-9,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027452,"1,4-Dichloro-2-methoxybenzene",1984-58-3,C7H6Cl2O,175.979570,3,234,1.0,Inactive,2.2161128193566953e-9,1.0486920399071031E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027377,Dimethylaniline,1300-73-8,, ,10,456,2.0,Inactive,1.4935769735094837,0.07067791266884202,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027585,4-(Diglycidylamino)phenyl glycidyl ether,5026-74-4,C15H19NO4,277.131408,107,331,32.0,Inactive,2.5817002334178464e-10,1.2216925332337214E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027747,"2,2'-Azobis(2-methylbutanenitrile)",13472-08-7,C10H16N4,192.137497,6,428,1.0,Inactive,1.5571536340902137,0.07368643900795868,0.0302011156940944,-1.5199770129753458
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027795,"3,4,5,6-Tetrachloropyridine-2-carbonitrile",17824-83-8,C6Cl4N2,239.881559,148,319,46.0,Inactive,4.4151776084175784,0.2089316740682752,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027589,1-Butoxy-2-propanol,5131-66-8,C7H16O2,132.115030,1,323,0.0,Inactive,1.3456726788747243e-9,6.367889821900132E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027797,Tetraethylene glycol di(2-ethylhexanoate),18268-70-7,C24H46O7,446.324354,31,430,7.0,Inactive,2.9545186871792387e-10,1.3981148441265125E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027822,Dichloropinacolin,22591-21-5,C6H10Cl2O,168.010870,0,234,0.0,Inactive,2.570915282684328,0.12165889609398188,0.11667265949445237,-0.9330309024962844
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027878,Hydroxypropyl acrylate,25584-83-2,C3H3O2,71.013304,7,234,3.0,Inactive,4.7206307962235154,0.2233860973186818,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027749,1-Chloropinacolone,13547-70-1,C6H11ClO,134.049843,38,430,9.0,Inactive,3.1241557524332078,0.14783892049131983,0.005789045290829102,-2.2373930526995265
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8027793,N-(Cyclohexylthio)phthalimide,17796-82-6,C14H15NO2S,261.082350,135,350,39.0,Inactive,1.5478394335571872,0.07324567950005968,0.0001000000458273789,-3.9999998009742677
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8028008,Cyanox CY 1790,40601-76-1,C42H57N3O6,699.424737,26,234,11.0,Inactive,1.0772996996533498e-9,5.097915637475226E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029072,"5-Ethyl-2,3-pyridinedicarboxylic acid",102268-15-5,C9H9NO4,195.053158,2,234,1.0,Inactive,3.0941747562515657e-9,1.4642018261075923E-10,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029105,4-Toluenesulfonamide,70-55-3,C7H9NO2S,171.035400,1,349,0.0,Inactive,2.5969605385270803e-10,1.2289138986600777E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029234,Dihydromyrcene,2436-90-0,C10H18,138.140851,0,234,0.0,Inactive,2.5374438327278064e-10,1.2007498561672818E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029236,Tridecyl methacrylate,2495-25-2,C17H32O2,268.240230,2,234,1.0,Inactive,1.6513522946434667,0.07814403632111279,0.00010000004355124367,-3.9999998108593933
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029159,"2,6,8-Trimethyl-4-nonanol",123-17-1,C12H26O,186.198365,6,352,2.0,Inactive,2.859965506051538,0.13533711074672486,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029230,tert-Butyldiethanolamine,2160-93-2,C8H19NO2,161.141579,0,234,0.0,Inactive,2.192254595601458,0.10374020328641842,0.6695929068058857,-0.17418915559929368
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029315,"4-(Butan-2-yl)-2,6-di-tert-butylphenol",17540-75-9,C18H30O,262.229666,19,249,8.0,Inactive,6.740417651041156,0.31896491345364403,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8029153,Benzyl benzoate,120-51-4,C14H12O2,212.083730,5,351,1.0,Inactive,4.525274333086456,0.21414158747031994,2.303991370408222,0.3624808481057279
